isCat,isDog,isFox,t,weight
4.64291944,6.825391771,10.51215256,8.628267108,6.645936894
12.48756083,9.416432216,11.66382098,5.319343908,11.92089428
8.023074104,11.78514979,12.4400771,9.050024112,18.06922698
8.417820291,8.995645949,15.0484441,5.693876134,10.81432159
7.50129393,11.39287124,12.70810876,8.315761761,16.12989139
8.646994811,9.434301335,11.84371284,6.439661202,15.65718775
6.55154742,10.08142871,10.59567919,6.142129472,8.563570045
9.431836745,8.87650172,11.85947097,6.191508297,11.62444842
4.963934195,8.695432455,10.20006117,8.65466986,14.61396926
10.15791784,11.34723708,9.427671333,6.244239522,13.32934144
8.788843203,9.107995781,10.7573699,5.138382285,11.44801399
6.003261177,8.405032425,13.17256891,5.960356001,17.09822891
7.011218169,14.61085784,12.95230118,8.736626788,10.07393799
8.620989485,9.11940032,12.32890623,7.570888604,12.57149852
7.328803012,9.263638956,9.087360103,8.66256899,13.0233543
7.777381582,8.276889415,11.07137984,7.308263813,10.6193394
7.30234721,8.456171374,11.13671318,5.488781632,10.77687528
8.160393618,10.8577193,12.28496466,9.662011068,18.21983788
6.944726333,10.09197223,12.17749727,7.779946551,9.646206317
8.358232456,11.43362748,15.25244457,6.214001293,14.98605628
7.012332812,5.66349999,14.92541205,6.014893991,19.41415061
10.36761182,11.66731288,10.16673046,8.697272419,14.87610903
9.52839276,9.259403525,11.22592545,8.960953849,13.40805791
12.55201778,11.32770379,10.59439417,8.417467426,15.05329256
8.115506298,12.53418301,10.02996003,9.276970264,11.87987183
10.85248989,10.31548766,10.62800724,5.269076115,13.03314214
4.237576163,8.651258725,11.82063656,8.5663344,16.88361283
6.855872544,12.49362447,10.85597476,7.257108796,9.343563191
6.581507606,10.69842517,10.24756089,8.622722541,15.31090276
7.712499219,11.34669857,13.44741246,8.601800788,19.23101061
7.868915133,8.12745681,10.92479611,7.125510685,10.67241708
8.631439376,7.690126319,12.71086249,5.370210997,9.755006366
4.327449697,9.896483097,13.01328279,5.615750993,16.66725057
9.646869442,9.854647722,11.68677422,9.635523439,14.29450127
11.23959258,11.00498879,12.98825979,5.706347351,14.14490322
